IDStudy,t,PCC,SE PCC,quadratic,Zscore,NPL,profitability,profit_volat,capitalization,dummies,DtoD,Lerner,Hstatistic,Concentration,HHI,Boone,developed,undeveloped,GMM,2SLS,Logit,FE,RE,OLS,T,Samplesize,endogeneity,macro,someAveraged,sampleyear,IFrecursive,citations,reviewed_journal,regulation,global,ownership,firstpub,investperst
6,-1.6469072164948453,-0.06804981660958344,0.04131976344995051,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,583,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-2.4334398296059643,-0.08752918441046369,0.035969323484212425,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,767,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-2.332075471698113,-0.08390940158932342,0.035980568642671046,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,767,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-2.4929947460595447,-0.10367562871608216,0.04158678187346885,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,572,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-2.3111313868613137,-0.083814727440759,0.03626566967037974,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,755,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-2.5627864344637947,-0.09738257304710085,0.0379987078663759,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,686,0,1,0,0.0,0.744,2.451005098112319,0,0,1,1,2,0.041666666666666664
6,-2.33056325023084,-0.09402084473828312,0.04034254154182275,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,609,0,1,0,0.0,0.744,2.451005098112319,0,0,1,1,2,0.041666666666666664
6,-2.423076923076923,-0.07816900612899991,0.03226022475165076,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,955,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-2.3856613102595796,-0.07696917657621699,0.03226324551821738,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,955,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-2.4460338101430428,-0.0775451441615586,0.03170240077630971,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,989,0,1,0,0.0,0.744,2.451005098112319,0,1,1,0,2,0.041666666666666664
6,-1.7693208430913347,-0.056200628715568385,0.031763955607607815,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,988,0,1,0,0.0,0.744,2.451005098112319,0,0,1,0,2,0.041666666666666664
6,-1.6034883720930233,-0.05092181423963494,0.03175689648012041,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,989,0,1,0,0.0,0.744,2.451005098112319,0,0,1,0,2,0.041666666666666664
6,-2.174429223744292,-0.07827320326073951,0.035997126237089366,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,767,0,1,0,0.0,0.744,2.451005098112319,0,0,1,0,2,0.041666666666666664
6,-1.477211796246649,-0.05326331187887563,0.03605665214305011,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,767,0,1,0,0.0,0.744,2.451005098112319,0,0,1,0,2,0.041666666666666664
6,-1.9225473321858866,-0.06925249669198277,0.03602121806449596,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,767,0,1,0,0.0,0.744,2.451005098112319,0,0,1,0,2,0.041666666666666664
6,-1.9896324222431672,-0.07165678357137095,0.036015086389969,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,767,0,1,0,0.0,0.744,2.451005098112319,0,0,1,0,2,0.041666666666666664
6,-2.165960024227741,-0.09393352625252308,0.04336807937441711,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.302585092994046,527,0,1,0,0.0,0.744,2.451005098112319,0,0,1,0,2,0.041666666666666664
7,1.9093678983729658,0.008295357205415455,0.004344556757492465,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101490553132,52976,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,2.471362343373827,0.010685319456196243,0.0043236555274241886,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.9459101490553132,53487,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,2.1207826314168736,0.009169671531700146,0.0043237205906264805,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.9459101490553132,53487,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,-0.8376846426247897,-0.0035332230098526125,0.004217843840113458,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101490553132,56210,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,-2.0827123494714264,-0.008741380577885068,0.004197113720530611,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.9459101490553132,56763,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,-2.8660262102886773,-0.012028627244078835,0.004196970425775438,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.9459101490553132,56763,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,-0.007026383399941343,-2.9636372914553657e-05,0.004217870165582064,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101490553132,56210,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,-2.107752015314857,-0.008846466727124911,0.004197109841597481,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.9459101490553132,56763,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
7,-5.259849089383367,-0.02207165011642693,0.004196251592270392,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.9459101490553132,56763,1,0,1,9.5,0.184,3.563478187572664,1,1,1,1,5,0.1111111111111111
8,1.98,0.03960063044705511,0.020000318407603593,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.89,0.03780323533932643,0.020001711819749437,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.0,0.04,0.02,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.92,0.03840240867461048,0.02000125451802629,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,4.42,0.08812659013161053,0.01993814256371279,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2496,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,3.59,0.07167270620361589,0.019964542117998856,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2496,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.96,-0.039169916522170244,0.01998465128682155,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.82,-0.03637590966440685,0.019986763551871893,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.93,-0.038571275866375127,0.019985117029209912,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.79,-0.035777080672393824,0.019987195906365263,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.9,-0.037972593677478246,0.019985575619725394,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2500,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.15,-0.022993918912565105,0.019994712097882703,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2500,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-0.5,-0.009999500037496875,0.01999900007499375,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-0.55,-0.010999334560388038,0.01999879010979643,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-0.5,-0.009999500037496875,0.01999900007499375,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-0.56,-0.011199297602080906,0.01999874571800162,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2500,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,0.16,0.003199983616125828,0.019999897600786423,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2500,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-0.46,-0.009199610680713814,0.01999915365372568,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2500,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.28,0.045589074519771774,0.01999520812270692,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.32,0.04638717664585644,0.0199944726921795,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.29,0.04578860829554958,0.019995025456571867,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.35,0.04698569503346198,0.019993912780196587,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2496,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,4.32,0.08614774279607497,0.019941607128721055,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2496,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,5.32,0.10588658507484974,0.01990349343512213,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2496,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-2.46,-0.0491601806490934,0.019983813271989188,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2498,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-2.51,-0.050156882610759713,0.01998282175727479,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2498,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-2.38,-0.047565153215091846,0.01998535849373607,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2498,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-2.36,-0.04716633901858574,0.019985736872282094,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,2498,0,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-4.95,-0.0985574359085906,0.019910593112846587,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2498,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-8.88,-0.17493150221064138,0.019699493492189343,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,2498,1,1,1,10.5,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,4.4,0.03340110912018585,0.007591161163678602,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,17334,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,3.6,0.02733322096365591,0.007592561378793309,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,17334,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,3.5,0.02657450867017994,0.007592716762908554,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,17334,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,3.0,0.02278028445007573,0.007593428150025244,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,17334,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,1.5,0.01139235942823021,0.007594906285486806,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,17334,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,2.4,0.01822593011359324,0.007594137547330517,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,17334,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,2.8,0.022436041487620663,0.008012871959864522,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,15567,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.5,0.012021465458677251,0.008014310305784833,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,15567,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.0,0.016027719870633287,0.008013859935316643,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,15567,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,3.2,0.025639214914341072,0.008012254660731584,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,15567,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.4,0.01122013892431535,0.008014384945939536,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,15567,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.6,0.02083418945667025,0.008013149791027019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,15567,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.5,0.022632777074288908,0.009053110829715563,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12195,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,0.3,0.002716619100214577,0.009055397000715257,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12195,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.7,0.015392407949571116,0.009054357617394775,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12195,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,2.1,0.019012966414249013,0.009053793530594767,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12195,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,0.2,0.0018110831128769658,0.009055415564384828,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12195,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.1,0.00996047932487897,0.009054981204435427,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12195,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,0.6,0.005248365716551111,0.00874727619425185,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.9,-0.0166177587016265,0.008746188790329738,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-0.8,-0.006997745995404038,0.008747182494255048,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,0.1,0.0008747393323482396,0.008747393323482395,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-3.4,-0.029728003840787574,0.00874353054140811,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-2.0,-0.017492116658218693,0.008746058329109347,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,3.7,0.032849408968474866,0.008878218640128341,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12673,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,4.3,0.038169120205869364,0.008876539582760318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12673,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,3.5,0.031075528901084448,0.008878722543166986,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12673,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,4.1,0.03639622129233431,0.008877127144471784,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12673,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,5.6,0.04968343692114528,0.008872042307347372,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12673,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,4.5,0.03994165875166823,0.008875924167037384,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12673,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,3.2,0.027980709578347616,0.008743971743233629,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.0,0.008747062027254966,0.008747062027254966,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.8,0.01574336261993037,0.008746312566627983,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,1.1,0.009621690932850405,0.008746991757136731,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-1.7,-0.014868930417158898,0.008746429657152293,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-0.5,-0.004373656502894366,0.008747313005788732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,13069,0,1,1,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-5.3,-0.0384704030054797,0.007258566604807491,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,18952,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,-5.1,-0.0370207182629856,0.007258964365291294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,18952,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,-3.4,-0.024689880162408643,0.007261729459531954,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,18952,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,-8.2,-0.059458955118682794,0.007251092087644244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,18952,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,-7.1,-0.0515055473253601,0.0072543024401915636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,18952,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,-4.9,-0.03557079975594168,0.007259346888967688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,18952,0,1,0,6.0,0.297,3.2750460963352555,0,0,0,0,3,0.011904761904761904
8,-5.9,-0.042817963677334814,0.00725728197920929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,18952,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-5.8,-0.04447659208323062,0.00766837794538459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,16972,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-4.6,-0.03528748921373581,0.0076711933073338725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,16972,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-7.2,-0.055182799871924794,0.0076642777599895545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,16972,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-6.1,-0.0467721962726539,0.007667573159451459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,16972,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-4.8,-0.03681969119970982,0.007670768999939546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,16972,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-6.3,-0.055509969072697875,0.008811106202015535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12841,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-6.0,-0.05287421133331943,0.008812368555553238,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12841,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-4.5,-0.03967993240504779,0.008817762756677287,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12841,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-5.4,-0.04759943380385825,0.008814709963677453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12841,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-6.1,-0.05375292277500823,0.008811954553280038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12841,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
8,-2.3,-0.020292659822781743,0.008822895575122497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.4849066497880004,12841,0,1,0,6.0,0.297,3.2750460963352555,0,0,1,0,3,0.011904761904761904
9,-6.106079806547099,-0.15619258519348672,0.025579846667908426,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.791759469228055,1491,0,0,0,13.0,0.239,1.8325814637483102,1,0,0,1,8,0.25
9,4.4173419120105795,0.11365768218461446,0.02572988110238505,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.791759469228055,1491,0,0,0,13.0,0.239,1.8325814637483102,1,0,0,1,8,0.25
9,-5.473083488223422,-0.1403375665477525,0.025641407964947103,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.791759469228055,1491,0,0,0,13.0,0.239,1.8325814637483102,1,0,0,1,8,0.25
9,-6.197282005762198,-0.15846735935198542,0.02557046124488822,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.791759469228055,1491,0,0,0,13.0,0.239,1.8325814637483102,1,0,0,1,8,0.25
