id,idstudy,country,startyear,endyear,eis,se,micro,panel,quasipan,sepdur,sepgov,septrd,seplab,seprisk,habits,inverse,secord,exact,yearfe,totalc,food,tastes,ml,tsls,coint,ols,bayes,income,inflinst,firstlag,stockhold,nonstock,irstock,ircap,idcountry,annual,monthly,periods,obs,csunits,years,avyear,top,impact,cits,yearcits,pubyear,comb,study,perstudy,last,gdppc,finref,eascredit,marketpartic,education,gini,realrate,inflation,growth,lifeexp,politstab,ruleoflaw,trust
585,34,Israel,1978,1988,0.2518257365902795,0.16869002171898193,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
586,34,Israel,1978,1988,0.16268098259313485,0.1655618577187969,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
587,34,Israel,1978,1988,0.8278145695364238,0.41605029585798814,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
588,34,Israel,1978,1988,0.7173601147776183,0.23190497049653427,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
589,34,Israel,1978,1988,0.5847953216374269,0.14878000396746677,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
590,34,Israel,1978,1988,0.510986203372509,0.1190152525143337,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
591,34,Israel,1978,1988,0.4606172270842929,0.1057436293109672,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
592,34,Israel,1978,1988,0.4273504273504274,0.09801737580752949,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
593,34,Israel,1978,1988,0.38850038850038854,0.07951641105705969,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
594,34,Israel,1978,1988,0.35765379113018597,0.07161422810402726,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
595,34,Israel,1978,1988,0.8368200836820083,0.15779092702169625,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
596,34,Israel,1978,1988,0.8688097306689835,2.1490285513793257,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
597,34,Israel,1978,1988,0.7468259895444361,0.4611863802090131,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
598,34,Israel,1978,1988,0.6265664160401002,0.2984099815323634,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
599,34,Israel,1978,1988,0.49825610363726963,0.2070905843800448,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
600,34,Israel,1978,1988,0.35385704175513094,0.1871470748072445,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
601,34,Israel,1978,1988,0.30590394616090544,0.14975639820129164,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,0,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
602,34,Israel,1978,1988,0.22967386311437757,0.14134192692249023,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,0,0,44,44,1.0,11.0,1983.0,0,0.602,37,1.85,1993,0,Bufman and Leiderman (1993),24,1,15897.816,0.26406926,3.4141836,,10.182,38.93116,28.382833,127.7582,4.254542,74.3714,-1.3,0.98,23.4589
603,35,UK,1971,1987,0.4,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,108,1,0,17,170,10.0,17.0,1979.0,0,0.66,90,4.5,1993,0,Bayoumi (1993),1,1,16922.52,0.6666667,3.139172,0.3,7.7198825,28.18363,-0.059400823,,2.2920935,73.54691,0.37,1.67,36.44593
604,36,Brazil,1980,1989,-0.8,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,40,40,1.0,10.0,1984.5,0,0.0,22,1.1,1993,0,Cavalcanti (1993),3,0,6424.639,0.1285714,3.1141326,,3.641,57.986668,,354.19824,2.986777,64.23913,-0.04,0.01,5.774245
605,36,Brazil,1980,1989,-0.54,0.22881355932203393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,40,40,1.0,10.0,1984.5,0,0.0,22,1.1,1993,0,Cavalcanti (1993),3,0,6424.639,0.1285714,3.1141326,,3.641,57.986668,,354.19824,2.986777,64.23913,-0.04,0.01,5.774245
606,36,Brazil,1980,1989,-0.76,0.5507246376811594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,40,40,1.0,10.0,1984.5,0,0.0,22,1.1,1993,0,Cavalcanti (1993),3,1,6424.639,0.1285714,3.1141326,,3.641,57.986668,,354.19824,2.986777,64.23913,-0.04,0.01,5.774245
607,37,UK,1968,1989,0.2667,0.18662095024840808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,88,88,1.0,22.0,1978.5,0,0.28,1,0.05,1993,0,Robertson and Scott (1993),7,0,17001.043,0.70028013,3.139172,0.3,7.682,28.69239,0.6994105,5.237595,2.6924844,73.48547,0.37,1.67,36.44593
608,37,UK,1968,1989,0.2519,0.07251007484168105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,88,88,1.0,22.0,1978.5,0,0.28,1,0.05,1993,0,Robertson and Scott (1993),7,0,17001.043,0.70028013,3.139172,0.3,7.682,28.69239,0.6994105,5.237595,2.6924844,73.48547,0.37,1.67,36.44593
609,37,UK,1968,1989,0.2903,0.07338405925326727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,88,88,1.0,22.0,1978.5,0,0.28,1,0.05,1993,0,Robertson and Scott (1993),7,0,17001.043,0.70028013,3.139172,0.3,7.682,28.69239,0.6994105,5.237595,2.6924844,73.48547,0.37,1.67,36.44593
610,37,UK,1968,1989,0.2903,0.14069694179227452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,88,88,1.0,22.0,1978.5,0,0.28,1,0.05,1993,0,Robertson and Scott (1993),7,0,17001.043,0.70028013,3.139172,0.3,7.682,28.69239,0.6994105,5.237595,2.6924844,73.48547,0.37,1.67,36.44593
611,37,UK,1968,1989,0.3255,0.13993981083404988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,88,88,1.0,22.0,1978.5,0,0.28,1,0.05,1993,0,Robertson and Scott (1993),7,0,17001.043,0.70028013,3.139172,0.3,7.682,28.69239,0.6994105,5.237595,2.6924844,73.48547,0.37,1.67,36.44593
612,37,UK,1968,1989,0.2702,0.09549052869663556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,88,88,1.0,22.0,1978.5,0,0.28,1,0.05,1993,0,Robertson and Scott (1993),7,0,17001.043,0.70028013,3.139172,0.3,7.682,28.69239,0.6994105,5.237595,2.6924844,73.48547,0.37,1.67,36.44593
613,37,UK,1968,1989,0.2993,0.12790051707192002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,88,88,1.0,22.0,1978.5,0,0.28,1,0.05,1993,0,Robertson and Scott (1993),7,1,17001.043,0.70028013,3.139172,0.3,7.682,28.69239,0.6994105,5.237595,2.6924844,73.48547,0.37,1.67,36.44593
614,38,UK,1985,1985,10.204081632653061,88.7130362349021,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,4,7500,1875.0,1.0,1985.0,1,2.159,362,18.1,1993,0,Dynan (1993),3,0,19224.395,0.8095238,3.139172,0.3,7.96,27.645638,6.132182,,3.5993814,74.629265,0.37,1.67,36.44593
615,38,UK,1985,1985,9.174311926605505,71.62696742698427,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,4,7500,1875.0,1.0,1985.0,1,2.159,362,18.1,1993,0,Dynan (1993),3,0,19224.395,0.8095238,3.139172,0.3,7.96,27.645638,6.132182,,3.5993814,74.629265,0.37,1.67,36.44593
616,38,UK,1985,1985,8.620689655172413,64.80380499405469,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,108,0,0,4,7500,1875.0,1.0,1985.0,1,2.159,362,18.1,1993,0,Dynan (1993),3,1,19224.395,0.8095238,3.139172,0.3,7.96,27.645638,6.132182,,3.5993814,74.629265,0.37,1.67,36.44593
617,39,UK,1970,1986,0.75,0.12,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
618,39,UK,1970,1986,0.77,0.12,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
619,39,UK,1970,1986,0.75,0.11,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
620,39,UK,1970,1986,0.64,0.11,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
621,39,UK,1970,1986,0.71,0.14,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
622,39,UK,1970,1986,0.55,0.07,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
623,39,UK,1970,1986,0.78,0.09,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
624,39,UK,1970,1986,1.21,0.13,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
625,39,UK,1970,1986,1.11,0.17,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
626,39,UK,1970,1986,1.17,0.12,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
627,39,UK,1970,1986,0.2,0.065,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
628,39,UK,1970,1986,0.21,0.056,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
629,39,UK,1970,1986,0.96,0.36,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
630,39,UK,1970,1986,0.73,0.21,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
631,39,UK,1970,1986,0.45,0.38,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,0,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
632,39,UK,1970,1986,1.05,0.41,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108,1,0,17,153,9.0,17.0,1978.0,1,1.543,396,20.842106,1994,0,Blundell  et al. (1994),16,1,16477.838,0.64625853,3.139172,0.3,7.676235,28.070623,-0.09075716,,2.4306967,73.35236,0.37,1.67,36.44593
633,40,UK,1969,1988,0.6511,0.1716,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,20,220,11.0,20.0,1978.5,0,0.568,44,2.3157895,1994,0,Banks  et al. (1994),4,0,16878.883,0.6845238,3.139172,0.3,7.6897,28.433071,0.37020442,,2.6484237,73.46866,0.37,1.67,36.44593
634,40,UK,1969,1988,0.7771,0.1914,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,20,220,11.0,20.0,1978.5,0,0.568,44,2.3157895,1994,0,Banks  et al. (1994),4,0,16878.883,0.6845238,3.139172,0.3,7.6897,28.433071,0.37020442,,2.6484237,73.46866,0.37,1.67,36.44593
635,40,UK,1969,1988,0.6827,0.1445,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,20,220,11.0,20.0,1978.5,0,0.568,44,2.3157895,1994,0,Banks  et al. (1994),4,0,16878.883,0.6845238,3.139172,0.3,7.6897,28.433071,0.37020442,,2.6484237,73.46866,0.37,1.67,36.44593
636,40,UK,1969,1988,0.7604,0.1309,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,20,220,11.0,20.0,1978.5,0,0.568,44,2.3157895,1994,0,Banks  et al. (1994),4,1,16878.883,0.6845238,3.139172,0.3,7.6897,28.433071,0.37020442,,2.6484237,73.46866,0.37,1.67,36.44593
637,41,USA,1975,1989,0.22737608003638018,0.06870914287593208,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112,0,0,59,59,1.0,14.75,1982.0,0,0.8,81,4.263158,1994,0,Bekaert (1994),2,0,26408.44,0.77063495,3.7551482,0.26,11.966666,41.144943,4.8883553,6.385398,3.2660701,74.0439,0.54,1.6,41.51057
638,41,USA,1975,1989,0.12523481527864747,0.03216738962260563,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112,0,0,59,59,1.0,14.75,1982.0,0,0.8,81,4.263158,1994,0,Bekaert (1994),2,1,26408.44,0.77063495,3.7551482,0.26,11.966666,41.144943,4.8883553,6.385398,3.2660701,74.0439,0.54,1.6,41.51057
639,42,Canada,1971,1989,-0.1837,0.10805882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,23263.863,0.7086835,3.7845745,0.25,9.907369,30.927713,3.5950391,7.1352077,3.6234043,75.01588,1.04,1.76,47.72631
640,42,France,1971,1989,-0.0952,0.10021052631578949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,39,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,20939.764,0.4229692,2.967846,0.15,6.1505265,35.32148,1.9929183,8.265033,3.063991,74.08087,0.61,1.5,22.98464
641,42,Germany,1971,1989,-0.299,0.3322222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,42,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,21039.086,0.7338936,3.1659048,0.089,5.816842,31.305807,6.718128,,2.486789,72.820724,0.86,1.61,37.85715
642,42,Japan,1971,1989,0.146,0.108955223880597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,19183.293,0.4397759,3.0549421,0.297,9.215263,32.152637,2.3126326,5.712506,4.516693,76.23691,0.97,1.27,39.70997
643,42,Netherlands,1971,1989,-0.2781,0.15032432432432433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,77,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,23095.781,0.762605,3.7409582,0.14,9.250526,28.949738,8.123691,5.0371156,2.6094875,75.488625,1.12,1.82,54.73296
644,42,Sweden,1971,1989,0.1786,0.15264957264957266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,98,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,22473.078,0.4936975,4.5551686,0.22,9.2978945,30.810246,4.136759,8.320737,2.143743,75.91452,1.26,1.95,64.27023
645,42,UK,1971,1989,0.2562,0.08345276872964169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,108,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,17543.494,0.70028013,3.139172,0.3,7.758421,28.49974,0.46881238,5.237595,2.435744,73.75058,0.37,1.67,36.44593
646,42,USA,1971,1989,0.1321,0.08360759493670886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,112,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,25463.674,0.7542017,3.7551482,0.26,11.791579,41.144943,4.1508846,6.3472548,3.3348763,73.48601,0.54,1.6,41.51057
647,42,Canada,1971,1989,-0.0515,0.12261904761904761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,23263.863,0.7086835,3.7845745,0.25,9.907369,30.927713,3.5950391,7.1352077,3.6234043,75.01588,1.04,1.76,47.72631
648,42,France,1971,1989,-0.1101,0.11121212121212122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,39,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,20939.764,0.4229692,2.967846,0.15,6.1505265,35.32148,1.9929183,8.265033,3.063991,74.08087,0.61,1.5,22.98464
649,42,Germany,1971,1989,0.0776,0.2874074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,42,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,21039.086,0.7338936,3.1659048,0.089,5.816842,31.305807,6.718128,,2.486789,72.820724,0.86,1.61,37.85715
650,42,Japan,1971,1989,0.2436,0.17400000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,61,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,19183.293,0.4397759,3.0549421,0.297,9.215263,32.152637,2.3126326,5.712506,4.516693,76.23691,0.97,1.27,39.70997
651,42,Netherlands,1971,1989,-0.1741,0.1658095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,77,0,0,75,75,1.0,18.75,1980.0,0,0.054,3,0.15789473,1994,0,Koedijk and Smant (1994),24,0,23095.781,0.762605,3.7409582,0.14,9.250526,28.949738,8.123691,5.0371156,2.6094875,75.488625,1.12,1.82,54.73296
