"cn_id","idstudy","size","size_unwinsorized","se","se_unwinsorized","trust_index","rule_of_law","trust_rule_of_law","placebo_index","regulatory_quality","government_effectiveness","control_of_corruption","rel_size","avg_year","num_years","any_trim","OLS","FM","excess","indstock","jan","impact","cits","indep_demean","value","syst_risk","momentum","leverage_group","profitability","liquidity","volatility","price_group","mkt_char","mkt_state","information","ownership","growth","distress_group","size_group","bond_yield","mkt_return_vol","credit_gdp","gdp_pc","gdp_growth"
"Australia",15,-0.0028,-0.0028,0.0011382113821138,0.0011382113821138,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,1,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0026,-0.0026,0.0011504424778761,0.0011504424778761,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0027,-0.0027,0.0011065573770492,0.0011065573770492,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,1,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0045,-0.0045,0.0011056511056511,0.0011056511056511,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-1e-04,-1e-04,0.0009090909090909,0.0009090909090909,1.11302011310243,1.71339905261993,1.90704760733663,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,1.69900000000007,3.2188758248682,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.3999996185303,0.319330766797066,0.306341,10.3748995645451,0.724522814550002
"Australia",15,-0.0015,-0.0015,0.0015625,0.0015625,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-3e-04,-3e-04,0.0016666666666667,0.0016666666666667,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0031,-0.0031,0.0015816326530612,0.0015816326530612,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,0.0011,0.0011,0.0015492957746479,0.0015492957746479,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0011,-0.0011,0.0015068493150685,0.0015068493150685,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,1,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
