id_study,study,id_estimate,estimate,se_estimate,t_stat,se_imputed,interaction_term,direct_est,sample_size,ln_sample_size,data_firms,ln_data firms,bgd_mean,ln_bgd_mean,method_linear,method_panel,method_iv,method_gmm,method_tobit,method_quantile,method_other,data_panel,data_cross-section,proper_endog_control,poor_endog_control,control_firm_lev,control_firm_size,control_board_ind,control_board_size,control_csr_com,bloomberg,eikon,global,europe,us,asia,middle_east,other,developed,emerging,financial,non-financial,cross_sector,sector,sector_cat,country,country_cat,published_study,unpublished_study,pub_year,ln_publication_year,citations,ln_citations,impact_factor,ln_impact_factor,data_start,data_end,data_mid_year,ln_avg_year,data_length,ln_data_length,data_variables,ln_data_variables,Reference
15,Almaqtari et al. (2023),3,0.049,0.002838769480331383,17.261,0,0,1,48564,10.79063779466387,8094.0,8.998878325435811,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,19,2.94443897916644,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),4,0.036,0.002178121974830591,16.528,0,0,1,48564,10.79063779466387,8094.0,8.998878325435811,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),5,0.043,0.003567280570764891,12.054,0,0,1,21294,9.966180621874551,3549.0,8.174421152646497,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,service,Services & Hospitality,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),6,0.036,0.004372646665856916,8.233,0,0,1,11412,9.342420712333391,1902.0,7.550661243105336,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,trading,Financial Services,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),7,0.022,0.00340188650069584,6.467,0,0,1,15858,9.671429383832344,2643.0,7.879669914604289,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,industrial,Industrial & Manufacturing,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),8,0.061,0.06573275862068965,0.928,0,0,1,13260,9.492507263739853,2201.0,7.696667081526462,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,service,Services & Hospitality,Asia,Asia,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),9,0.337,0.4884057971014493,0.69,0,0,1,8088,8.998136760700307,1348.0,7.206377291472252,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,service,Services & Hospitality,Europe,Europe,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),10,0.08,0.1746724890829694,0.458,0,0,1,7506,8.923457979694966,1251.0,7.131698510466912,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,trading,Financial Services,Asia,Asia,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),11,0.104,0.4031007751937984,0.258,0,0,1,3906,8.270269111436624,651.0,6.478509642208569,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,trading,Financial Services,Europe,Europe,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),12,0.038,0.04645476772616137,0.818,0,0,1,10134,9.223651386035854,1689.0,7.4318919168078,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,industrial,Industrial & Manufacturing,Asia,Asia,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),13,0.046,0.08984375,0.512,0,0,1,5724,8.652423140676342,1689.0,7.4318919168078,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,industrial,Industrial & Manufacturing,Europe,Europe,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),14,0.041,0.001682672576541082,24.366,0,0,1,21126,9.958259788383108,3521.0,8.166500319155052,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),15,0.054,0.001068587485653224,50.534,0,0,1,27438,10.21968419288611,4573.0,8.427924723658055,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),16,0.029,0.004213891310665505,6.882,0,0,1,5496,8.611775833902186,916.0,6.82001636467413,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),17,0.049,0.002141889233728199,22.877,0,0,1,12006,9.393161803811788,2001.0,7.601402334583733,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),18,0.054,0.00114930296903267,46.985,0,0,1,31062,10.34374048612996,5177.0,8.551981016901902,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),19,0.057,0.004789111073769114,11.902,0,0,1,7926,8.97790377375038,1321.0,7.186144304522325,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
15,Almaqtari et al. (2023),20,0.045,0.001348920863309353,33.36,0,0,1,40638,10.61245886844296,6773.0,8.820699399214904,19.0,2.94443897916644,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2023,7.612336837167746,24,3.178053830347946,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,21,3.044522437723423,"Almaqtari, Faozi A, Tamer Elsheikh, Farah Abdelkhair, and Yasser SA Mazrou, 'The impact of corporate environmental disclosure practices and board attributes on sustainability: Empirical evidence from Asia and Europe', Heliyon, 9, no. 8 (2023)."
16,Almaqtari et al. (2024),1,0.089,0.003,29.66666666666666,0,0,1,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,9,2.19722457733622,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),2,0.087,0.003,29.0,0,0,1,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,10,2.302585092994046,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),3,0.079,0.003,26.33333333333333,0,0,1,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,11,2.397895272798371,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),4,-0.065,0.004,-16.25,0,0,1,30845,10.33672994164374,5141.0,8.545002892055505,17.52,2.863343085508245,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,mixed,Cross-sector,Asia,Asia,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,9,2.19722457733622,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),5,0.108,0.005,21.6,0,0,1,17718,9.782336350971978,2953.0,7.990576881743923,20.34,3.012589390620414,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,mixed,Cross-sector,EU,Europe,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,9,2.19722457733622,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),6,0.062,0.004,15.5,0,0,1,30845,10.33672994164374,5141.0,8.545002892055505,17.52,2.863343085508245,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,mixed,Cross-sector,Asia,Asia,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,10,2.302585092994046,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),7,0.1,0.004,25.0,0,0,1,17718,9.782336350971978,2953.0,7.990576881743923,20.34,3.012589390620414,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,mixed,Cross-sector,EU,Europe,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,10,2.302585092994046,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),8,1.41678,0.1102107,12.85519464081074,0,1,0,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,16,2.772588722239781,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),9,1.8005,0.123858,14.53680828045019,0,1,0,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,17,2.833213344056216,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),10,0.41596,0.06611068,6.291872962129568,0,1,0,30845,10.33672994164374,5141.0,8.545002892055505,17.52,2.863343085508245,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,mixed,Cross-sector,Asia,Asia,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,16,2.772588722239781,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),11,0.57352,0.09019329,6.358787887657719,0,1,0,17718,9.782336350971978,2953.0,7.990576881743923,20.34,3.012589390620414,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,mixed,Cross-sector,EU,Europe,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,16,2.772588722239781,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),12,0.062,0.006,10.33333333333333,0,0,1,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,11,2.397895272798371,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),13,0.083,0.003,27.66666666666667,0,0,1,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,11,2.397895272798371,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
16,Almaqtari et al. (2024),14,0.081,0.017,4.764705882352941,0,0,1,48563,10.7906172030673,8094.0,8.998878325435811,18.55,2.920469789053444,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,EU+Asia,,1,0,2024,7.612831030407357,13,2.564949357461537,,,2016,2021,2018.5,7.610109940292996,6,1.791759469228055,19,2.94443897916644,"Almaqtari, Faozi A, Tamer Elsheikh, Hafiza Aishah Hashim, and Mayada Abd El-Aziz Youssef, 'Board attributes and environmental and sustainability performance: Moderating role of environmental teams in Asia and Europe', Sustainable Futures, 7 (2024), 100149."
17,Amara & Ahmadi (2024),1,0.5379,0.002687777,200.1282100412348,0,0,1,36764,10.512274384478,6000.0,8.699514748210191,11.12622,2.409304484961114,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,global,,1,0,2024,7.612831030407357,1,0.0,0.004,-5.521460917862246,2002,2017,2009.5,7.605641213889256,16,2.772588722239781,5,1.6094379124341,"AMARA, TIJANI and ALI AHMADI, 'The ESG Performance in Relation to the Board of Directors’ Characteristics and Sustainability Incentives: A Cross-National Study', ELIT--Economic Laboratory for Transition Research, 20, no. 4 (2024), 27–37."
17,Amara & Ahmadi (2024),2,0.0252,0.001548652,16.27221609502974,0,0,1,711,6.566672429803241,6000.0,8.699514748210191,11.12622,2.409304484961114,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,mixed,Cross-sector,Africa,Africa,1,0,2024,7.612831030407357,1,0.0,0.004,-5.521460917862246,2002,2017,2009.5,7.605641213889256,16,2.772588722239781,5,1.6094379124341,"AMARA, TIJANI and ALI AHMADI, 'The ESG Performance in Relation to the Board of Directors’ Characteristics and Sustainability Incentives: A Cross-National Study', ELIT--Economic Laboratory for Transition Research, 20, no. 4 (2024), 27–37."
17,Amara & Ahmadi (2024),3,0.1659,0.001618966,102.4728128941559,0,0,1,13255,9.492130118723125,6000.0,8.699514748210191,11.12622,2.409304484961114,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,mixed,Cross-sector,US,USA,1,0,2024,7.612831030407357,1,0.0,0.004,-5.521460917862246,2002,2017,2009.5,7.605641213889256,16,2.772588722239781,5,1.6094379124341,"AMARA, TIJANI and ALI AHMADI, 'The ESG Performance in Relation to the Board of Directors’ Characteristics and Sustainability Incentives: A Cross-National Study', ELIT--Economic Laboratory for Transition Research, 20, no. 4 (2024), 27–37."
17,Amara & Ahmadi (2024),4,0.9319,0.006098995,152.7956655153841,0,0,1,9469,9.1557785839835,6000.0,8.699514748210191,11.12622,2.409304484961114,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,mixed,Cross-sector,Asia,Asia,1,0,2024,7.612831030407357,1,0.0,0.004,-5.521460917862246,2002,2017,2009.5,7.605641213889256,16,2.772588722239781,5,1.6094379124341,"AMARA, TIJANI and ALI AHMADI, 'The ESG Performance in Relation to the Board of Directors’ Characteristics and Sustainability Incentives: A Cross-National Study', ELIT--Economic Laboratory for Transition Research, 20, no. 4 (2024), 27–37."
17,Amara & Ahmadi (2024),5,0.0935,0.001590065,58.80262756553977,0,0,1,2559,7.847371836159788,6000.0,8.699514748210191,11.12622,2.409304484961114,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,mixed,Cross-sector,Australia,Australia,1,0,2024,7.612831030407357,1,0.0,0.004,-5.521460917862246,2002,2017,2009.5,7.605641213889256,16,2.772588722239781,5,1.6094379124341,"AMARA, TIJANI and ALI AHMADI, 'The ESG Performance in Relation to the Board of Directors’ Characteristics and Sustainability Incentives: A Cross-National Study', ELIT--Economic Laboratory for Transition Research, 20, no. 4 (2024), 27–37."
17,Amara & Ahmadi (2024),6,0.0206,0.000199053,103.4900252696518,0,0,1,10770,9.284519770150434,6000.0,8.699514748210191,11.12622,2.409304484961114,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,mixed,Cross-sector,EU,Europe,1,0,2024,7.612831030407357,1,0.0,0.004,-5.521460917862246,2002,2017,2009.5,7.605641213889256,16,2.772588722239781,5,1.6094379124341,"AMARA, TIJANI and ALI AHMADI, 'The ESG Performance in Relation to the Board of Directors’ Characteristics and Sustainability Incentives: A Cross-National Study', ELIT--Economic Laboratory for Transition Research, 20, no. 4 (2024), 27–37."
18,Amorelli & García-Sánchez (2023),1,0.026,0.00481,5.405405405405405,0,0,1,25506,10.14666899758685,4821.0,8.480736654405622,17.85,2.882003508225648,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,global,,1,0,2023,7.612336837167746,30,3.401197381662155,0.049,-3.01593498087151,2015,2019,2017.0,7.609366537954211,5,1.6094379124341,19,2.94443897916644,"Amorelli, Mar\'ia-Florencia and Isabel-Mar\'ia Garc\'ia-Sanchez, 'Leadership in heels: Women on boards and sustainability in times of COVID-19', Corporate Social Responsibility and Environmental Management, 30, no. 4 (2023), 1987–2010."
18,Amorelli & García-Sánchez (2023),2,0.0435,0.01041,4.178674351585014,0,1,0,25506,10.14666899758685,4821.0,8.480736654405622,17.85,2.882003508225648,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,mixed,Cross-sector,global,,1,0,2023,7.612336837167746,30,3.401197381662155,0.049,-3.01593498087151,2015,2019,2017.0,7.609366537954211,5,1.6094379124341,21,3.044522437723423,"Amorelli, Mar\'ia-Florencia and Isabel-Mar\'ia Garc\'ia-Sanchez, 'Leadership in heels: Women on boards and sustainability in times of COVID-19', Corporate Social Responsibility and Environmental Management, 30, no. 4 (2023), 1987–2010."
